20070612;4750.57;4846.93;4604.80;4846.01;4131742;7734008832.00
20070613;4873.86;4982.31;4873.86;4975.88;4412464;8026876928.00
20070614;4971.45;5045.63;4870.10;4975.46;3931280;6855404032.00
20070615;4942.23;5023.44;4896.07;5010.57;3123308;5782412288.00
20070618;5074.52;5155.67;5074.52;5140.84;4235011;7950401024.00
20070619;5157.02;5197.83;5103.04;5183.64;3963748;7185927680.00
20070620;5185.46;5189.96;5000.36;5035.81;4015885;0.00
20070621;4999.30;5064.37;4898.13;5000.61;3249908;5902909952.00
20070622;4986.40;5003.82;4651.50;4731.25;3252040;5733259264.00
20070625;4741.60;4799.91;4507.78;4532.24;2714501;4612391424.00
20070626;4471.20;4619.97;4379.09;4619.88;2396718;3927159296.00
20070627;4639.56;4773.59;4623.07;4766.82;2512326;4423677952.00
20070628;4757.80;4780.88;4486.66;4489.29;2430077;4137430272.00
20070629;4395.12;4449.36;4250.59;4345.52;2240508;3678872832.00
20070702;4335.31;4417.07;4265.57;4386.31;1793430;2882815488.00
20070703;4409.07;4485.77;4402.64;4485.77;1646486;2788257536.00
20070704;4498.12;4504.38;4380.50;4389.75;1481719;2464289792.00
20070705;4356.96;4356.96;4186.83;4188.00;1582122;2555343104.00
20070706;4159.12;4392.78;4138.84;4386.41;1944678;3152377856.00
20070709;4424.23;4494.71;4396.14;4477.25;2237993;3613971200.00
20070710;4481.57;4481.57;4329.14;4339.30;1683266;2760788736.00
20070711;4325.27;4380.00;4307.29;4360.55;1205693;2037664896.00
20070712;4372.92;4443.13;4361.26;4443.13;1322727;2357187584.00
20070713;4448.69;4451.17;4398.79;4443.90;1189699;1974421120.00
20070716;4460.15;4476.83;4384.94;4384.94;1233839;2326376448.00
20070717;4379.32;4483.38;4354.22;4456.72;1113315;2111574784.00
20070718;4455.06;4505.48;4418.54;4453.90;1408576;2411056128.00
20070719;4446.62;4499.34;4435.26;4492.53;1157091;2047828864.00
20070720;4490.50;4697.74;4490.50;4694.41;2078599;3716564480.00
20070723;4713.62;4863.62;4713.62;4863.05;2794449;4928045568.00
20070724;4883.10;4927.25;4843.45;4847.52;2891665;4851593216.00
20070725;4841.20;4910.48;4826.83;4910.48;2329114;4191438592.00
20070726;4927.92;4982.69;4895.12;4959.31;2788491;5027895808.00
20070727;4943.44;4990.74;4882.92;4988.02;2900950;5217950720.00
20070730;4979.50;5079.68;4979.50;5079.68;3410488;6219805696.00
20070731;5071.40;5184.79;5059.44;5171.87;3368378;6524076544.00
20070801;5187.04;5208.62;4963.24;4970.74;3726517;7101526016.00
20070802;4988.15;5139.50;4988.15;5139.05;2979851;6386396160.00
20070803;5168.52;5254.91;5168.52;5245.64;3564434;7750994432.00
20070806;5294.48;5358.36;5255.87;5348.65;3504567;7298086912.00
20070807;5349.35;5441.82;5264.50;5381.53;3583989;7178813952.00
20070808;5341.23;5382.59;5168.77;5256.21;3109964;5908030976.00
20070809;5250.97;5321.70;5250.97;5289.41;2551925;5146319872.00
20070810;5281.15;5283.35;5081.01;5164.55;2822461;5563746304.00
20070813;5129.79;5208.29;5074.73;5138.65;2447315;5197715456.00
20070814;5144.40;5217.18;5121.00;5183.80;2162486;4746032128.00
20070815;5192.37;5224.84;5086.02;5188.59;2095148;4552828928.00
20070816;5180.88;5240.29;5135.38;5223.48;2208640;4608835072.00
20070817;5198.26;5264.64;5164.37;5167.04;2508913;4881435136.00
20070820;5232.68;5358.00;5232.68;5342.98;2822001;5574469632.00
20070821;5372.19;5436.17;5372.19;5410.74;2811421;5748713472.00
20070822;5351.63;5558.48;5332.02;5538.54;3105282;6317670912.00
20070823;5550.54;5650.28;5515.86;5634.38;3010620;5998308352.00
20070824;5649.06;5694.92;5620.69;5679.62;3000491;5989837312.00
20070827;5689.48;5743.70;5598.04;5605.59;3573079;6991083520.00
20070828;5581.17;5581.17;5474.29;5545.80;3174766;6095389184.00
20070829;5528.04;5623.43;5480.34;5517.81;2819686;5614879232.00
20070830;5515.00;5682.39;5515.00;5664.95;2493114;4860924416.00
20070831;5661.83;5820.50;5661.83;5819.78;2486789;4848382976.00
20070903;5824.47;5899.72;5813.24;5841.27;3598475;7093972480.00
20070904;5860.37;5860.37;5776.19;5798.13;2780196;5555063808.00
20070905;5799.47;5835.28;5710.54;5788.98;2303010;4616353792.00
20070906;5806.33;5862.42;5803.26;5814.92;2815410;5591808000.00
20070907;5765.27;5797.47;5646.71;5666.93;3131856;6166268928.00
20070910;5619.79;5727.81;5583.63;5718.76;2562715;4859406336.00
20070911;5721.28;5738.88;5436.07;5462.57;2954812;5986707968.00
20070912;5423.67;5559.31;5407.58;5539.83;2501890;4676798464.00
20070913;5546.99;5632.88;5540.50;5632.88;1862505;3588820480.00
20070914;5643.95;5664.68;5519.44;5660.69;2411578;4694377472.00
20070917;5642.17;5728.83;5624.85;5700.50;2547455;5170689024.00
20070918;5704.74;5704.74;5568.56;5637.69;2581359;5289449472.00
20070919;5644.33;5672.23;5488.60;5526.36;2145455;4636083712.00
20070920;5543.54;5594.15;5469.25;5549.62;2019645;4228545024.00
20070921;5577.74;5577.74;5406.84;5494.83;2268508;4678201344.00
20070924;5498.22;5511.50;5438.61;5497.32;2136652;4312824320.00
